   750    2005.03   1408    935    703      0
   751    1993.05   1408    935    781      0
   752    2004.03   1408    935    848      0
   753    1994.02   1408    935    915      0
   754    2004.01   1408    935    993      0
   755    1995.05   1408    935   1061      0
   756    2004.01   1408    935   1128      0
   757    1994.11   1408    935   1206      0
   758    2004.04   1408    935   1273      0
   759    1994.04   1408    935   1340      0
   760    2003.07   1408    935   1418      0
   761    1995.04   1408    935   1485      0
   762    2003.08   1408    935   1552      0
   763    1995.05   1408    935   1630      0
   764    2003.06   1408    935   1697      0
   765    1994.09   1408    935   1764      0
   766    2005.05   1368    992  -1764      0
   767    1996.04   1368    992  -1697      0
   768    2005.05   1368    992  -1630      0
   769    1994.09   1368    992  -1552      0
   770    2005.01   1368    992  -1485      0
   771    1993.12   1368    992  -1418      0
   772    2004.12   1368    992  -1340      0
   773    1994.07   1368    992  -1273      0
   774    2004.12   1368    992  -1206      0
   775    1995.11   1368    992  -1128      0
   776    2004.10   1368    992  -1061      0
   777    1994.09   1368    992   -993      0
   778    2004.07   1368    992   -915      0
   779    1994.06   1368    992   -848      0
   780    2004.08   1368    992   -781      0
   781    1994.07   1368    992   -703      0
   782    2004.06   1368    992   -636      0
   783    1994.09   1368    992   -569      0
